president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,All polls,3/3/2019,4/20/2018,4/24/2018,Quinnipiac University,A-,1193,rv,1.687698,0,39,54,40.68841,52.62733,"","",https://poll.qu.edu/national/release-detail?ReleaseID=2538,52309,82560,4/25/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/22/2018,4/24/2018,Harris Interactive,C+,1549,rv,1.167957,0,44,56,39.83041,55.24727,"","",http://harvardharrispoll.com/wp-content/uploads/2018/04/Final_HHP_April2018_RegisteredVoters_Topline_Memo.pdf,52315,82571,4/26/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/22/2018,4/24/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.134719,0,48,50,42.54671,50.88497,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52308,82559,4/25/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/22/2018,4/24/2018,Fox News,A,1014,rv,1.822416,0,44,53,42.07853,53.88453,"","",http://www.foxnews.com/politics/interactive/2018/04/25/fox-news-poll-results-425.html,52312,82567,4/25/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/21/2018,4/25/2018,Ipsos,B+,1510,a,.1488861,0,39.1,56.2,39.54288,55.03083,"",T,http://polling.reuters.com/#poll/CP3_2/,52320,82582,4/27/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/22/2018,4/24/2018,YouGov,B,1500,a,.4414497,0,38,49,39.0202,51.29985,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a849k68e2i/econTabReport.pdf,52311,82563,4/25/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/22/2018,4/26/2018,Ipsos,B+,2321,a,.2273685,0,38.5,56.6,38.94288,55.43083,"",T,http://polling.reuters.com/#poll/CP3_2/,52319,82581,4/27/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/23/2018,4/25/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1352705,0,47,52,41.54671,52.88497,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52314,82570,4/26/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/23/2018,4/27/2018,Ipsos,B+,2418,a,.2360452,0,39.8,55.5,40.24288,54.33083,"",T,http://polling.reuters.com/#poll/CP3_2/,52329,82602,5/1/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/24/2018,4/26/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.135572,0,47,52,41.54671,52.88497,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52318,82577,4/27/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/20/2018,4/30/2018,Kaiser Family Foundation,"",2000,a,2.153713,0,40,55,41.05408,53.10886,"","",http://files.kff.org/attachment/Topline-Kaiser-Health-Tracking-Poll-Preview-of-the-Role-of-Health-Care-in-the-2018-Midterm-Campaigns,52366,82689,5/10/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/19/2018,5/2/2018,icitizen,"",1454,a,.8806967,0,42,56,43.76532,50.0487,"","",https://projects.fivethirtyeight.com/polls/20180419_icitizen_national.pdf,52462,82868,5/26/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/25/2018,4/27/2018,YouGov,B,1000,a,.238877,0,40,51,41.0202,53.29985,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fu1v656isy/tabs_Trump_Tweets_20180425.pdf,52397,82738,5/14/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/23/2018,4/29/2018,Gallup,B,1500,a,.8380567,0,42,53,43.18652,51.09881,"","",http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,52323,82591,4/30/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/24/2018,4/28/2018,Ipsos,B+,2392,a,.2335134,0,41.1,54.2,41.54288,53.03083,"",T,http://polling.reuters.com/#poll/CP3_2/,52328,82601,5/1/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/25/2018,4/29/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0814757,0,47,52,41.54671,52.88497,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52322,82590,4/30/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/26/2018,4/28/2018,YouGov,B,1000,a,.2242797,0,40,49,41.0202,51.29985,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/z32wnzws07/tabs_Trump_Tweets_20180426.pdf,52398,82739,5/14/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/25/2018,4/29/2018,Ipsos,B+,2348,a,.2300198,0,42.1,53.5,42.54288,52.33083,"",T,http://polling.reuters.com/#poll/CP3_2/,52327,82600,5/1/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/26/2018,4/30/2018,Monmouth University,A+,803,a,1.729901,0,41,50,41.09751,51.72231,"","",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_050118,52325,82593,5/1/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/26/2018,4/30/2018,Ipsos,B+,2364,a,.2331614,0,42.5,53.4,42.94288,52.23083,"",T,http://polling.reuters.com/#poll/CP3_2/,52326,82599,5/1/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/25/2018,5/1/2018,Pew Research Center,B-,1503,a,1.142993,0,39,54,40.9259,50.73315,"","",http://assets.pewresearch.org/wp-content/uploads/sites/5/2018/05/03134750/05-03-18-political-topline-for-release.pdf,52335,82621,5/3/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/27/2018,4/29/2018,YouGov,B,1000,a,.2114362,0,38,52,39.0202,54.29985,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ulwb8f1522/tabs_Trump_Tweets_20180427.pdf,52399,82740,5/14/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/26/2018,4/30/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2431362,0,48,50,42.54671,50.88497,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52324,82592,5/1/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/26/2018,5/2/2018,SurveyMonkey,D-,14946,a,.2735053,0,45,53,42.62796,51.741,"","",https://drive.google.com/file/d/1KeePdUWUTYNd78vBdTz3f01nTWwiSimf/view,52334,82619,5/3/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/27/2018,5/1/2018,Ipsos,B+,1550,a,.1544419,0,47.9,49.3,48.34288,48.13083,"",T,http://polling.reuters.com/#poll/CP3_2/,52357,82657,5/5/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/26/2018,5/2/2018,Morning Consult,B-,4401,a,.8727859,0,41,53,38.56225,55.25751,"","",https://morningconsult.com/wp-content/uploads/2018/05/180447_crosstabs_BRANDS_v1_DK.pdf,57246,92534,1/8/2019,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/28/2018,4/30/2018,YouGov,B,1000,a,.2010297,0,40,51,41.0202,53.29985,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/whilrx0yyn/toplines_Trump_Tweets_20180428.pdf,52400,82741,5/14/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/26/2018,5/1/2018,Morning Consult,B-,1991,rv,.3948459,0,42,53,39.56225,55.25751,"","",https://morningconsult.com/wp-content/uploads/2018/05/180444_crosstabs_POLITICO_v1_DK-2-1.pdf,52330,82611,5/2/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/29/2018,5/1/2018,YouGov,B,1500,a,.2885364,0,40,50,41.0202,52.29985,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fojcpi55bv/econTabReport.pdf,52331,82613,5/2/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/29/2018,5/1/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1350428,0,49,49,43.54671,49.88497,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52332,82616,5/2/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/28/2018,5/2/2018,Ipsos,B+,1429,a,.1439015,0,48.1,49.1,48.54288,47.93083,"",T,http://polling.reuters.com/#poll/CP3_2/,52356,82656,5/5/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/29/2018,4/30/2018,YouGov,B,1000,a,.1923576,0,38,51,39.0202,53.29985,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/bb599l2rgi/tabs_Trump_Tweets_20180429.pdf,52401,82742,5/14/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/26/2018,5/4/2018,IBD/TIPP,A-,900,a,1.5449,0,38,56,39.97338,54.44047,"","",https://www.investors.com/politics/trump-impeachment-approval-rating-economy-quality-of-life-ibd-tipp-poll/,52352,82649,5/7/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/30/2018,5/2/2018,YouGov,B,1000,a,.1873128,0,40,53,41.0202,55.29985,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/00dnxswrl1/tabs_Trump_Tweets_20180430.pdf,52402,82743,5/14/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/30/2018,5/2/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.135595,0,50,49,44.54671,49.88497,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52333,82617,5/3/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/29/2018,5/3/2018,Ipsos,B+,1423,a,.1448042,0,47.8,49.6,48.24288,48.43083,"",T,http://polling.reuters.com/#poll/CP3_2/,52355,82655,5/5/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/1/2018,5/2/2018,YouGov,B,1000,a,.1828965,0,41,49,42.0202,51.29985,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/veglekwuqb/tabs_Trump_Tweets_20180501.pdf,52403,82744,5/14/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/1/2018,5/3/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.135897,0,51,49,45.54671,49.88497,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52345,82632,5/4/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/30/2018,5/4/2018,Ipsos,B+,1431,a,.1471105,0,46.6,50.6,47.04288,49.43083,"",T,http://polling.reuters.com/#poll/CP3_2/,52364,82687,5/10/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/1/2018,5/4/2018,SurveyMonkey,D-,2807,a,.0493031,0,45,53,42.62796,51.741,"","",https://drive.google.com/file/d/1LIhnTFoT-AGasNoi2T4vT5swy2wMIPbA/view,56888,91780,11/16/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/30/2018,5/6/2018,Gallup,B,1500,a,.8369164,0,42,52,43.18652,50.09881,"","",http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,52350,82646,5/7/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/2/2018,5/3/2018,YouGov,B,1000,a,.1794591,0,42,48,43.0202,50.29985,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/aspvhxkjb8/tabs_Trump_Tweets_20180502.pdf,52404,82745,5/14/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/1/2018,5/5/2018,Ipsos,B+,1365,a,.1417162,0,46.1,51,46.54288,49.83083,"",T,http://polling.reuters.com/#poll/CP3_2/,52363,82686,5/10/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/2/2018,5/5/2018,CNN/SSRS,A-,1015,a,1.644825,0,41,53,42.06581,52.097,"","",http://cdn.cnn.com/cnn/2018/images/05/07/rel5b.-.trump.pdf,52351,82647,5/7/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/3/2018,5/5/2018,Morning Consult,B-,1992,rv,.4468222,0,42,53,39.56225,55.25751,"","",https://morningconsult.com/wp-content/uploads/2018/05/180507_crosstabs_POLITICO_v1_DK.pdf,52359,82666,5/9/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/2/2018,5/6/2018,Ipsos,B+,1394,a,.1460844,0,43.9,53.7,44.34288,52.53083,"",T,http://polling.reuters.com/#poll/CP3_2/,52362,82685,5/10/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/2/2018,5/6/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0817932,0,49,49,43.54671,49.88497,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52349,82645,5/7/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/3/2018,5/4/2018,YouGov,B,1000,a,.1766973,0,40,50,41.0202,52.29985,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gpamzjouhz/tabs_Trump_Tweets_20180503.pdf,52405,82746,5/14/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/3/2018,5/7/2018,Ipsos,B+,1387,a,.1466236,0,44.1,53.9,44.54288,52.73083,"",T,http://polling.reuters.com/#poll/CP3_2/,52361,82684,5/10/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/4/2018,5/6/2018,YouGov,B,1000,a,.1739644,0,41,50,42.0202,52.29985,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ijvyhct3kq/tabs_Trump_Tweets_20180504.pdf,52406,82747,5/14/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/3/2018,5/6/2018,CBS News,A-,1101,a,1.840591,0,40,55,41.42933,54.14305,"","",https://www.cbsnews.com/news/trumps-job-approval-ticks-up-cbs-news-poll/,52354,82651,5/8/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/3/2018,5/7/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2444419,0,47,51,41.54671,51.88497,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52353,82650,5/8/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,4/25/2018,5/17/2018,Pew Research Center,B-,1800,a,1.315867,0,36,56,37.9259,52.73315,"","",http://www.pewresearch.org/2018/10/09/rbs-and-rdd-polls-yield-broadly-similar-pictures-of-the-publics-mood/,56101,89984,10/9/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/4/2018,5/8/2018,Ipsos,B+,1367,a,.1454836,0,43.8,54.1,44.24288,52.93083,"",T,http://polling.reuters.com/#poll/CP3_2/,52393,82728,5/12/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/3/2018,5/9/2018,SurveyMonkey,D-,9842,a,.150798,0,44,54,41.62796,52.741,"","",https://drive.google.com/file/d/1MChMSrKHJvlfWsB_RwDLpSpdZdo48imO/view,52367,82691,5/10/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/6/2018,5/8/2018,YouGov,B,1250,a,.2115767,0,41.5,48.5,42.5202,50.79985,*,"",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kwgrow0dna/econTabReport.pdf,52360,82668,5/9/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/5/2018,5/9/2018,Ipsos,B+,1431,a,.1529814,0,43.6,54.3,44.04288,53.13083,"",T,http://polling.reuters.com/#poll/CP3_2/,52392,82727,5/12/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/6/2018,5/7/2018,YouGov,B,1000,a,.1692614,0,38,52,39.0202,54.29985,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/lsftv8cddz/tabs_Trump_Tweets_20180505.pdf,52407,82748,5/14/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/6/2018,5/8/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1361701,0,47,51,41.54671,51.88497,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52358,82665,5/9/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/7/2018,5/8/2018,YouGov,B,1000,a,.1689291,0,39,51,40.0202,53.29985,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/t2g31n4io8/tabs_Trump_Tweets_20180507.pdf,52408,82750,5/14/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/6/2018,5/10/2018,Ipsos,B+,1529,a,.1638916,0,43.5,53.9,43.94288,52.73083,"",T,http://polling.reuters.com/#poll/CP3_2/,52391,82726,5/12/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/7/2018,5/9/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1369402,0,48,50,42.54671,50.88497,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52365,82688,5/10/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/2/2018,5/16/2018,Cards Against Humanity/Survey Sampling International,"",800,a,.9362321,0,38,45,39.93023,48.77322,"","",https://thepulseofthenation.com/downloads/201805-CAH_PulseOfTheNation_Crosstabs.pdf,56948,91917,11/28/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/7/2018,5/11/2018,Ipsos,B+,1535,a,.1647774,0,43.3,53.8,43.74288,52.63083,"",T,http://polling.reuters.com/#poll/CP3_2/,52418,82766,5/15/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/8/2018,5/10/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1374586,0,49,49,43.54671,49.88497,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52387,82718,5/11/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/8/2018,5/10/2018,YouGov,B,1000,a,.1688271,0,40,50,41.0202,52.29985,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1m4n01cr0a/tabs_Trump_Tweets_20180508.pdf,52409,82751,5/14/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/8/2018,5/12/2018,Ipsos,B+,1480,a,.1589092,0,43.1,54.1,43.54288,52.93083,"",T,http://polling.reuters.com/#poll/CP3_2/,52417,82765,5/15/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/9/2018,5/10/2018,YouGov,B,1000,a,.1683257,0,40,50,41.0202,52.29985,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vll80fr8d8/tabs_Trump_Tweets_20180509.pdf,52410,82752,5/14/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/3/2018,5/16/2018,icitizen,"",1689,a,1.040114,0,46,53,47.76532,47.0487,"","",https://projects.fivethirtyeight.com/polls/20180503_icitizen_national.pdf,52463,82869,5/26/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/7/2018,5/13/2018,SurveyMonkey,D-,10167,a,.1407674,0,44,54,41.62796,52.741,"","",https://drive.google.com/file/d/1V8qZnGU8W23Us9BY8sfiitdgGku32LaG/view,57343,92734,1/18/2019,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/7/2018,5/13/2018,Gallup,B,1500,a,.8369164,0,43,52,44.18652,50.09881,"","",http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,52396,82737,5/14/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/10/2018,5/12/2018,YouGov,B,1000,a,.1676385,0,42,50,43.0202,52.29985,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/y4ucqkin4k/tabs_Trump_Tweets_20180510.pdf,52411,82753,5/14/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/9/2018,5/13/2018,Ipsos,B+,1521,a,.1633056,0,43.5,53.8,43.94288,52.63083,"",T,http://polling.reuters.com/#poll/CP3_2/,52416,82764,5/15/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/9/2018,5/13/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.082865,0,47,52,41.54671,52.88497,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52394,82735,5/14/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/10/2018,5/12/2018,Zogby Interactive/JZ Analytics,C,881,lv,.8770656,0,46,51,44.0346,51.80523,"","","",52395,82736,5/14/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/10/2018,5/14/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2476175,0,47,52,41.54671,52.88497,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52414,82758,5/15/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/10/2018,5/14/2018,Morning Consult,B-,2202,a,.5357074,0,42,51,39.56225,53.25751,"","",https://morningconsult.com/wp-content/uploads/2018/05/180524_crosstabs_BRANDS_0518dat_DK.pdf,52420,92535,1/8/2019,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/11/2018,5/12/2018,YouGov,B,1000,a,.164289,0,38,48,39.0202,50.29985,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5l0k6g6b5n/tabs_Trump_Tweets_20180511.pdf,52412,82754,5/14/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/10/2018,5/14/2018,Ipsos,B+,1541,a,.165472,0,44.5,53.2,44.94288,52.03083,"",T,http://polling.reuters.com/#poll/CP3_2/,52415,82763,5/15/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/10/2018,5/16/2018,SurveyMonkey,D-,20556,a,.2617497,0,45,52,42.62796,50.741,"","",https://drive.google.com/file/d/1Te1zAt-B8-LOizXW6wJ5K5cfVYkcQS6a/view,52426,82786,5/17/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/12/2018,5/14/2018,YouGov,B,1000,a,.1611691,0,40,52,41.0202,54.29985,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2bz471u7g1/tabs_Trump_Tweets_20180512.pdf,52413,82755,5/14/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/11/2018,5/15/2018,Ipsos,B+,1491,a,.1600801,0,44.7,53.9,45.14288,52.73083,"",T,http://polling.reuters.com/#poll/CP3_2/,52431,82795,5/18/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/13/2018,5/15/2018,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,.0919648,0,48,50,42.54671,50.88497,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52419,82767,5/16/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/12/2018,5/16/2018,Ipsos,B+,1436,a,.1540275,0,44.7,53.7,45.14288,52.53083,"",T,http://polling.reuters.com/#poll/CP3_2/,52430,82794,5/18/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/11/2018,5/16/2018,Global Strategy Group/GBA Strategies,"",1219,rv,1.149633,0,41,55,41.95294,53.01704,"","",https://navigatorresearch.org/wp-content/uploads/2018/05/Navigator-May-Tracker-Topline-F5.22.18.pdf,52568,83063,6/18/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/13/2018,5/15/2018,YouGov,B,1474,a,.2341092,0,39,50,40.0202,52.29985,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/k7xf72pn0o/econTabReport.pdf,52422,82772,5/16/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/14/2018,5/15/2018,YouGov,B,1000,a,.1575448,0,40,51,41.0202,53.29985,*,"",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/53qgqkfnm2/tabs_Trump_Tweets_20180513.pdf,56989,92002,11/28/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/13/2018,5/17/2018,Ipsos,B+,1556,a,.1665813,0,43.7,54,44.14288,52.83083,"",T,http://polling.reuters.com/#poll/CP3_2/,52429,82793,5/18/2018,09:09:21  3 Mar 2019
Donald Trump,All polls,3/3/2019,5/14/2018,5/16/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1382246,0,49,50,43.54671,50.88497,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52425,82785,5/17/2018,09:09:21  3 Mar 2019
